OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
1;1;28340.266;30070.953;-61219.31;-136.76303;-113.82382;-119.93993;17717.152;explore_off;10;0.0;DEFEAT
