OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
1;1;27303.361;32031.21;-66307.56;-133.29271;-110.07936;-122.021996;18843.512;shoot;6;0.6884154;DEFEAT
