OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
4;3;102700.16;86713.69;-118940.99;-121.001175;-120.99617;-120.99668;24999.99;shoot;12;0.6700178;DEFEAT
