OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
1;1;29172.04;27998.17;-67598.85;-141.79156;-109.5163;-121.36217;16653.85;explore_off;10;0.0;DEFEAT
