OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
0;0;0.0;0.0;-41574.637;-140.45407;-107.46823;-97.097916;9407.691;explore_def;2;0.52554923;DEFEAT
