OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
1;1;28130.906;31818.033;-253469.53;-255.0;-254.58965;-251.90086;18918.404;shoot;4;0.0;DEFEAT
