OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
5;3;140379.55;89608.85;-69357.98;-145.37146;-111.315125;-120.742165;16321.645;explore_off;8;0.0;DEFEAT
