OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
2;1;54180.234;29882.293;-62551.79;-142.31085;-108.61091;-121.64636;16719.76;follow;8;0.0;DEFEAT
