OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
0;1;0.0;29028.43;-63453.86;-143.1728;-107.90546;-117.08058;17929.32;shoot;4;0.58561945;DEFEAT
