OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
0;1;0.0;25130.852;-22056.277;-144.579;-97.17321;-93.78088;15812.292;explore_off;8;0.0;DEFEAT
