OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
4;3;102700.16;86713.69;-122122.02;-122.3663;-122.36554;-122.36573;24999.998;shoot;10;0.58331347;DEFEAT
