OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
1;1;25876.37;25130.852;-125457.59;-125.89558;-124.08762;-125.46354;24983.955;shoot;4;0.6355626;DEFEAT
