OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
0;1;0.0;28250.736;-69338.05;-140.78195;-106.79215;-123.525215;15650.367;follow;2;0.0;DEFEAT
