OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
3;2;83136.15;56566.785;-88154.56;-146.56737;-110.66451;-130.00462;16254.539;shoot;10;0.67098635;DEFEAT
