OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
1;1;28349.674;29985.607;-58672.137;-133.60863;-110.18031;-116.61383;17415.502;follow;6;0.0;DEFEAT
