OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
1;1;26119.955;27741.25;-94854.38;-149.56114;-110.95434;-130.74345;17693.516;shoot;8;0.6087876;DEFEAT
