OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
1;1;25453.56;30142.418;-62223.85;-143.6093;-106.642525;-118.68255;15947.482;explore_off;10;0.0;DEFEAT
