OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
0;0;0.0;0.0;-12737.643;-145.85757;-107.18437;-41.66668;15282.492;idle;12;0.0;DEFEAT
