OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
1;1;25570.066;28455.21;-129969.805;-131.68375;-131.68176;-131.68335;24999.99;shoot;6;0.5688318;DEFEAT
