OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
1;1;26399.355;29495.416;-98183.65;-142.2934;-113.85997;-133.38428;19290.355;follow;2;0.58988786;DEFEAT
