OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
1;1;26100.74;27580.695;-117300.91;-128.09914;-127.489075;-127.48937;24978.996;shoot;2;0.68203217;VICTORY
