OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
0;0;0.0;0.0;-107284.82;-255.0;-244.135;-244.09393;20398.809;explore_def;4;0.0;DEFEAT
