OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
6;3;172317.23;88480.58;-134691.16;-136.17522;-132.14441;-135.7887;24980.256;follow;6;0.56850916;DEFEAT
