OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
1;1;26801.68;28388.074;-67807.28;-142.50899;-106.303024;-120.2193;15153.736;shoot;2;0.0;DEFEAT
