OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
1;1;26119.955;27741.25;-48686.363;-147.19708;-109.25776;-113.61023;15472.134;explore_off;8;0.06703197;DEFEAT
