OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
2;1;52056.773;27899.047;-74778.49;-146.98755;-103.9011;-121.77659;16445.254;follow;2;0.6359792;DEFEAT
