OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
0;0;0.0;0.0;-13127.354;-143.72018;-109.14464;-35.1389;14356.569;idle;6;0.0;DEFEAT
