OffDataSize;DefDataSize;OffDataValue;DefDataValue;AvgAltitude;MinAltitude;MaxAltitude;CurrentAltitude;FovValue;LastAction;Life;ImpactProba
1;1;24788.953;28509.389;-64721.617;-137.5349;-109.838104;-117.07268;18277.342;follow;2;0.0;DEFEAT
